class,syn
http://purl.obolibrary.org/obo/DOID_0111969,IMD39
http://purl.obolibrary.org/obo/DOID_0111970,CID due to STIM1 deficiency
http://purl.obolibrary.org/obo/DOID_0111970,IMD10
http://purl.obolibrary.org/obo/DOID_0111970,STIM1 deficiency
http://purl.obolibrary.org/obo/DOID_0111970,combined immunodeficiency due to STIM1 deficiency
http://purl.obolibrary.org/obo/DOID_0111970,immune dysfunction with T-cell inactivation due to calcium entry defect 2
http://purl.obolibrary.org/obo/DOID_0111971,CD3-epsilon deficiency
http://purl.obolibrary.org/obo/DOID_0111971,IMD18
http://purl.obolibrary.org/obo/DOID_0111972,CD3-delta deficiency
http://purl.obolibrary.org/obo/DOID_0111972,IMD19
http://purl.obolibrary.org/obo/DOID_0111972,"SCID T cell-negative, B cell-positive, NK cell-positive"
http://purl.obolibrary.org/obo/DOID_0111972,"severe combined immunodeficiency, T cell-negative, B cell-positive, NK cell-positive"
http://purl.obolibrary.org/obo/DOID_0111973,CD3-gamma deficiency
http://purl.obolibrary.org/obo/DOID_0111973,IMD17
http://purl.obolibrary.org/obo/DOID_0111973,"SCID-like immunodeficiency, T cell-partial, B cell-positive, NK cell-positive"
http://purl.obolibrary.org/obo/DOID_0111973,"immunodeficiency 17, CD3 gamma deficient"
http://purl.obolibrary.org/obo/DOID_0111974,IMD59
http://purl.obolibrary.org/obo/DOID_0111974,granulocytopenia with immunoglobin abnormality
http://purl.obolibrary.org/obo/DOID_0111974,immunodeficiency 59 and hypoglycemia
http://purl.obolibrary.org/obo/DOID_0111975,IMD44
http://purl.obolibrary.org/obo/DOID_0111976,CID due to ORAI1 deficiency
http://purl.obolibrary.org/obo/DOID_0111976,IMD9
http://purl.obolibrary.org/obo/DOID_0111976,combined immunodeficiency due to ORAI1 deficiency
http://purl.obolibrary.org/obo/DOID_0111976,immune dysfunction with T-cell inactivation due to calcium entry defect 1
http://purl.obolibrary.org/obo/DOID_0111977,IMD7
http://purl.obolibrary.org/obo/DOID_0111977,TCR-alpha-beta-positive T-cell deficiency
http://purl.obolibrary.org/obo/DOID_0111977,"immunodeficiency 7, TCR-alpha/beta deficient"
http://purl.obolibrary.org/obo/DOID_0111978,IMD65
http://purl.obolibrary.org/obo/DOID_0111978,"immunodeficiency 65, susceptibility to viral infections"
http://purl.obolibrary.org/obo/DOID_0111979,IMD49
http://purl.obolibrary.org/obo/DOID_0111979,"SCID, T-cell negative, B-cell positive, NK cell positive, with intellectual disability, spasticity, and craniofacial abnormalities"
http://purl.obolibrary.org/obo/DOID_0111979,"severe combined immunodeficiency, T-cell negative, B-cell positive, NK cell positive, with intellectual disability, spasticity, and craniofacial abnormalities"
http://purl.obolibrary.org/obo/DOID_0111980,IMD64
http://purl.obolibrary.org/obo/DOID_0111981,B2M deficiency
http://purl.obolibrary.org/obo/DOID_0111981,IMD43
http://purl.obolibrary.org/obo/DOID_0111981,beta-2-microglobulin deficiency
http://purl.obolibrary.org/obo/DOID_0111981,hypercatabolic hypoproteinemia
http://purl.obolibrary.org/obo/DOID_0111982,IL21R immunodeficiency
http://purl.obolibrary.org/obo/DOID_0111982,IMD56
http://purl.obolibrary.org/obo/DOID_0111982,combined immunodeficiency due to IL21R deficiency
http://purl.obolibrary.org/obo/DOID_0111983,IMD52
http://purl.obolibrary.org/obo/DOID_0111983,severe combined immunodeficiency due to LAT deficiency
http://purl.obolibrary.org/obo/DOID_0111984,IMD58
http://purl.obolibrary.org/obo/DOID_0111984,severe combined immunodeficiency due to CARMIL2 deficiency
http://purl.obolibrary.org/obo/DOID_0111985,IMD32B
http://purl.obolibrary.org/obo/DOID_0111985,autosomal recessive IRF8 deficiency
http://purl.obolibrary.org/obo/DOID_0111985,"immunodeficiency 32B, monocyte and dendritic cell deficiency, autosomal recessive"
http://purl.obolibrary.org/obo/DOID_0111986,IMD32A
http://purl.obolibrary.org/obo/DOID_0111986,MSMD due to partial IRF8 deficiency
http://purl.obolibrary.org/obo/DOID_0111986,MSMD due to partial interferon regulatory factor 8 deficiency
http://purl.obolibrary.org/obo/DOID_0111986,Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency
http://purl.obolibrary.org/obo/DOID_0111986,Mendelian susceptibility to mycobacterial diseases due to partial interferon regulatory factor 8 deficiency
http://purl.obolibrary.org/obo/DOID_0111986,"immunodeficiency 32A, mycobacteriosis, autosomal dominant"
http://purl.obolibrary.org/obo/DOID_0111987,ICL
http://purl.obolibrary.org/obo/DOID_0111987,IMD13
http://purl.obolibrary.org/obo/DOID_0111987,idiopathic CD4 lymphopenia
http://purl.obolibrary.org/obo/DOID_0111988,IMD12
http://purl.obolibrary.org/obo/DOID_0111988,combined immunodeficiency due to MALT1 deficiency
http://purl.obolibrary.org/obo/DOID_0111989,IMD35
http://purl.obolibrary.org/obo/DOID_0111989,TYK2 deficiency
http://purl.obolibrary.org/obo/DOID_0111989,autosomal recessiv HIES with atypical mycobacteriosis
http://purl.obolibrary.org/obo/DOID_0111989,autosomal recessive hyper-IgE syndrome with atypical mycobacteriosis
http://purl.obolibrary.org/obo/DOID_0111989,susceptibility to infection due to TYK2 deficiency
http://purl.obolibrary.org/obo/DOID_0111989,tyrosine kinase 2 deficiency
http://purl.obolibrary.org/obo/DOID_0111990,IMD30
http://purl.obolibrary.org/obo/DOID_0111990,MSMD due to complete IL12RB1 deficiency
http://purl.obolibrary.org/obo/DOID_0111990,MSMD due to complete interleukin 12 receptor beta 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111990,Mendelian susceptibility to interleukin 12 receptor beta 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111990,Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency
http://purl.obolibrary.org/obo/DOID_0111991,IMD62
http://purl.obolibrary.org/obo/DOID_0111992,IMD53
http://purl.obolibrary.org/obo/DOID_0111993,IMD55
http://purl.obolibrary.org/obo/DOID_0111993,combined immunodeficiency due to GINS1 deficiency
http://purl.obolibrary.org/obo/DOID_0111994,IMD45
http://purl.obolibrary.org/obo/DOID_0111995,IFNGR2 deficiency
http://purl.obolibrary.org/obo/DOID_0111995,IMD28
http://purl.obolibrary.org/obo/DOID_0111995,MSMD due to complete IFNgammaR2 deficiency
http://purl.obolibrary.org/obo/DOID_0111995,MSMD due to complete interferon gamma receptor 2 deficiency
http://purl.obolibrary.org/obo/DOID_0111995,Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency
http://purl.obolibrary.org/obo/DOID_0111995,Mendelian susceptibility to mycobacterial diseases due to complete interferon gamma receptor 2 deficiency
http://purl.obolibrary.org/obo/DOID_0111995,"immunodeficiency 28, mycobacteriosis"
http://purl.obolibrary.org/obo/DOID_0111996,CANDF5
http://purl.obolibrary.org/obo/DOID_0111996,IMD51
http://purl.obolibrary.org/obo/DOID_0111996,familial candidiasis 5
http://purl.obolibrary.org/obo/DOID_0111997,IL2RB deficiency
http://purl.obolibrary.org/obo/DOID_0111997,IMD63
http://purl.obolibrary.org/obo/DOID_0111997,immunodeficiency 63 with lymphoproliferation and autoimmunity
http://purl.obolibrary.org/obo/DOID_0111998,IMD66
http://purl.obolibrary.org/obo/DOID_0111999,IMD61
http://purl.obolibrary.org/obo/DOID_0112000,AMCBX2
http://purl.obolibrary.org/obo/DOID_0112000,IMD34
http://purl.obolibrary.org/obo/DOID_0112000,X-linked MSMD due to CYBB deficiency
http://purl.obolibrary.org/obo/DOID_0112000,X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency
http://purl.obolibrary.org/obo/DOID_0112000,familial atypical mycobacteriosis X-linked 2
http://purl.obolibrary.org/obo/DOID_0112000,"immunodeficiency 34, mycobacteriosis, X-linked"
http://purl.obolibrary.org/obo/DOID_3262,phagocytic dysfunction
http://purl.obolibrary.org/obo/DOID_0112001,CID due to Moesin deficiency
http://purl.obolibrary.org/obo/DOID_0112001,IMD50
http://purl.obolibrary.org/obo/DOID_0112001,MSN-related combined immunodeficiency
http://purl.obolibrary.org/obo/DOID_0112001,X-linked Moesin-associated immunodeficiency
http://purl.obolibrary.org/obo/DOID_0112001,combined immunodeficiency due to Moesin deficiency
http://purl.obolibrary.org/obo/DOID_0112001,immunodeficiency 50 X linked recessive
http://purl.obolibrary.org/obo/DOID_0112003,IMD33
http://purl.obolibrary.org/obo/DOID_0112003,X-linked MSMD due to IKBKG deficiency
http://purl.obolibrary.org/obo/DOID_0112003,X-linked MSMD due to NEMO deficiency
http://purl.obolibrary.org/obo/DOID_0112003,X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency
http://purl.obolibrary.org/obo/DOID_0112003,X-linked mendelian susceptibility to mycobacterial diseases due to NEMO deficiency
http://purl.obolibrary.org/obo/DOID_0112004,IMD71
http://purl.obolibrary.org/obo/DOID_0112004,PLTEID
http://purl.obolibrary.org/obo/DOID_0112004,immunodeficiency 71 with inflammatory disease and congenital thrombocytopenia
http://purl.obolibrary.org/obo/DOID_0112004,platelet abnormalities with eosinophilia and immune-mediated inflammatory disease
http://purl.obolibrary.org/obo/DOID_0112005,IMD70
http://purl.obolibrary.org/obo/DOID_0112006,IMD69
http://purl.obolibrary.org/obo/DOID_0112007,GH-secreting pituitary adenoma 2
http://purl.obolibrary.org/obo/DOID_0112007,PITA2
http://purl.obolibrary.org/obo/DOID_0112007,X-linked acromegaly
http://purl.obolibrary.org/obo/DOID_0112007,acromegaly due to pituitary adenoma 2
http://purl.obolibrary.org/obo/DOID_6255,Growth Hormone Producing adenoma of the Pituitary
http://purl.obolibrary.org/obo/DOID_6255,Somatotroph adenoma
http://purl.obolibrary.org/obo/DOID_6255,growth hormone secreting adenoma of pituitary
http://purl.obolibrary.org/obo/DOID_0112008,PITA5
http://purl.obolibrary.org/obo/DOID_0112008,"pituitary adenoma 5, multiple types"
http://purl.obolibrary.org/obo/DOID_3829,adenoma of the Pituitary gland
http://purl.obolibrary.org/obo/DOID_0112009,PITA1
http://purl.obolibrary.org/obo/DOID_0112009,"pituitary adenoma 1, multiple types"
http://purl.obolibrary.org/obo/DOID_0112010,PITA3
http://purl.obolibrary.org/obo/DOID_0112010,"pituitary adenoma 3, multiple types"
http://purl.obolibrary.org/obo/DOID_0112011,OLMS
http://purl.obolibrary.org/obo/DOID_0112011,Olmsted syndrome
http://purl.obolibrary.org/obo/DOID_0112011,mutilating palmoplantar hyperkeratosis with periorificial keratotic plaques
http://purl.obolibrary.org/obo/DOID_0112011,palmoplantar and periorificial keratoderma
http://purl.obolibrary.org/obo/DOID_0112012,OLMSX
http://purl.obolibrary.org/obo/DOID_0112012,X-linked Olmsted syndrome
http://purl.obolibrary.org/obo/DOID_0112013,OLMS1
http://purl.obolibrary.org/obo/DOID_0112013,Olmsted syndrome 1
http://purl.obolibrary.org/obo/DOID_0112013,autosomal dominant Olmsted syndrome
http://purl.obolibrary.org/obo/DOID_0112015,immunodeficiency 72 with autoinflammation
http://purl.obolibrary.org/obo/DOID_0112016,MRX2
http://purl.obolibrary.org/obo/DOID_0112016,X-linked mental retardation 2
http://purl.obolibrary.org/obo/DOID_0112017,MRX73
http://purl.obolibrary.org/obo/DOID_0112017,X-linked mental retardation 73
http://purl.obolibrary.org/obo/DOID_0112018,MRX104
http://purl.obolibrary.org/obo/DOID_0112018,X-linked mental retardation 104
http://purl.obolibrary.org/obo/DOID_0112019,MRX19
http://purl.obolibrary.org/obo/DOID_0112019,X-linked mental retardation 19
http://purl.obolibrary.org/obo/DOID_0112020,MRX103
http://purl.obolibrary.org/obo/DOID_0112020,X-linked mental retardation 103
http://purl.obolibrary.org/obo/DOID_0112021,ARX-related intellectual disability
http://purl.obolibrary.org/obo/DOID_0112021,MRXARX
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 29
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 29 and others
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 32
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 33
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 38
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 43
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 52
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 54
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 76
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation 87
http://purl.obolibrary.org/obo/DOID_0112021,X-linked mental retardation with or without seizures ARX-related
http://purl.obolibrary.org/obo/DOID_0112022,MRX21
http://purl.obolibrary.org/obo/DOID_0112022,MRX34
http://purl.obolibrary.org/obo/DOID_0112022,X-linked mental retardation 21
http://purl.obolibrary.org/obo/DOID_0112022,X-linked mental retardation 21/34
http://purl.obolibrary.org/obo/DOID_0112022,X-linked mental retardation 34
http://purl.obolibrary.org/obo/DOID_0112023,MRX20
http://purl.obolibrary.org/obo/DOID_0112023,X-linked mental retardation 20
http://purl.obolibrary.org/obo/DOID_0112024,MRX58
http://purl.obolibrary.org/obo/DOID_0112024,X-linked mental retardation 58
http://purl.obolibrary.org/obo/DOID_0112025,MRXS99F
http://purl.obolibrary.org/obo/DOID_0112025,X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability
http://purl.obolibrary.org/obo/DOID_0112025,female-restricted syndromic X-linked mental retardation 99
http://purl.obolibrary.org/obo/DOID_0112026,MRX99
http://purl.obolibrary.org/obo/DOID_0112026,X-linked mental retardation 99
http://purl.obolibrary.org/obo/DOID_0112027,MRX14
http://purl.obolibrary.org/obo/DOID_0112027,X-linked mental retardation 14
http://purl.obolibrary.org/obo/DOID_0112028,MRX45
http://purl.obolibrary.org/obo/DOID_0112028,X-linked mental retardation 45
http://purl.obolibrary.org/obo/DOID_0112029,MRX50
http://purl.obolibrary.org/obo/DOID_0112029,X-linked intellectual developmental disorder 50
http://purl.obolibrary.org/obo/DOID_0112029,X-linked mental retardation 50
http://purl.obolibrary.org/obo/DOID_0112029,XLID50
http://purl.obolibrary.org/obo/DOID_0112030,MRX84
http://purl.obolibrary.org/obo/DOID_0112030,X-linked mental retardation 84
http://purl.obolibrary.org/obo/DOID_0112031,MRX89
http://purl.obolibrary.org/obo/DOID_0112031,X-linked mental retardation 89
http://purl.obolibrary.org/obo/DOID_0112032,MRX92
http://purl.obolibrary.org/obo/DOID_0112032,X-linked mental retardation 92
http://purl.obolibrary.org/obo/DOID_0112033,MRX81
http://purl.obolibrary.org/obo/DOID_0112033,X-linked mental retardation 81
http://purl.obolibrary.org/obo/DOID_0112034,MRX44
http://purl.obolibrary.org/obo/DOID_0112034,MRX9
http://purl.obolibrary.org/obo/DOID_0112034,X-linked mental retardation 44
http://purl.obolibrary.org/obo/DOID_0112034,X-linked mental retardation 9
http://purl.obolibrary.org/obo/DOID_0112035,MRX96
http://purl.obolibrary.org/obo/DOID_0112035,X-linked mental retardation 96
http://purl.obolibrary.org/obo/DOID_0112036,MRX105
http://purl.obolibrary.org/obo/DOID_0112036,X-linked mental retardation 105
http://purl.obolibrary.org/obo/DOID_0112037,MRX17
http://purl.obolibrary.org/obo/DOID_0112037,MRX31
http://purl.obolibrary.org/obo/DOID_0112037,X-linked mental retardation 17
http://purl.obolibrary.org/obo/DOID_0112037,X-linked mental retardation 31
http://purl.obolibrary.org/obo/DOID_0112037,Xp11.22 microduplication syndrome
http://purl.obolibrary.org/obo/DOID_0112038,MRX1
http://purl.obolibrary.org/obo/DOID_0112038,MRX18
http://purl.obolibrary.org/obo/DOID_0112038,MRX78
http://purl.obolibrary.org/obo/DOID_0112038,X-linked mental retardation 1
http://purl.obolibrary.org/obo/DOID_0112038,X-linked mental retardation 1/78
http://purl.obolibrary.org/obo/DOID_0112038,X-linked mental retardation 18
http://purl.obolibrary.org/obo/DOID_0112038,X-linked mental retardation 78
http://purl.obolibrary.org/obo/DOID_0112039,MRX77
http://purl.obolibrary.org/obo/DOID_0112039,X-linked mental retardation 77
http://purl.obolibrary.org/obo/DOID_0112040,MRX100
http://purl.obolibrary.org/obo/DOID_0112040,X-linked mental retardation 100
http://purl.obolibrary.org/obo/DOID_0112041,MRX90
http://purl.obolibrary.org/obo/DOID_0112041,X-linked mental retardation 90
http://purl.obolibrary.org/obo/DOID_0112042,MRX61
http://purl.obolibrary.org/obo/DOID_0112042,TOKAS
http://purl.obolibrary.org/obo/DOID_0112042,X-linked mental retardation 61
http://purl.obolibrary.org/obo/DOID_0112042,"intellectual developmental disorder with or without hand and foot anomalies, genital anomalies, or congenital diaphragmatic hernia"
http://purl.obolibrary.org/obo/DOID_0112043,MRX91
http://purl.obolibrary.org/obo/DOID_0112043,X-linked mental retardation 91
http://purl.obolibrary.org/obo/DOID_0112044,MRX98
http://purl.obolibrary.org/obo/DOID_0112044,X-linked mental retardation 98
http://purl.obolibrary.org/obo/DOID_0112045,MRX93
http://purl.obolibrary.org/obo/DOID_0112045,X-linked mental retardation 93
http://purl.obolibrary.org/obo/DOID_0112045,X-linked mental retardation with macrocephaly
http://purl.obolibrary.org/obo/DOID_0112046,MRX65
