source_id,predicate_id,source_text,source_lang,target_lang,target_text,tsg_set
DOID:0112207,rdfs:label,developmental and epileptic encephalopathy 71,en,es,encefalopatía epiléptica y del desarrollo 71,1
DOID:0112208,rdfs:label,developmental and epileptic encephalopathy 72,en,es,encefalopatía epiléptica y del desarrollo 72,1
DOID:0112209,rdfs:label,developmental and epileptic encephalopathy 73,en,es,encefalopatía epiléptica y del desarrollo 73,1
DOID:0112210,rdfs:label,developmental and epileptic encephalopathy 74,en,es,encefalopatía epiléptica y del desarrollo 74,1
DOID:0112211,rdfs:label,developmental and epileptic encephalopathy 75,en,es,encefalopatía epiléptica y del desarrollo 75,1
DOID:0112212,rdfs:label,developmental and epileptic encephalopathy 76,en,es,encefalopatía epiléptica y del desarrollo 76,1
DOID:0112214,rdfs:label,developmental and epileptic encephalopathy 78,en,es,encefalopatía epiléptica y del desarrollo 78,1
DOID:0112215,rdfs:label,developmental and epileptic encephalopathy 79,en,es,encefalopatía epiléptica y del desarrollo 79,1
DOID:0112216,rdfs:label,developmental and epileptic encephalopathy 80,en,es,encefalopatía epiléptica y del desarrollo 80,1
DOID:0112217,rdfs:label,developmental and epileptic encephalopathy 81,en,es,encefalopatía epiléptica y del desarrollo 81,1
DOID:0112218,rdfs:label,developmental and epileptic encephalopathy 83,en,es,encefalopatía epiléptica y del desarrollo 83,1
DOID:0112219,rdfs:label,developmental and epileptic encephalopathy 84,en,es,encefalopatía epiléptica y del desarrollo 84,1
DOID:0112220,rdfs:label,developmental and epileptic encephalopathy 86,en,es,encefalopatía epiléptica y del desarrollo 86,1
